OrderID,LineNo,ShipperID,CustomerID,ProductID,EmployeeID,ShipmentDate,Status
12803,1,3,56,71,8,5/4/2009 0:00,shipped
12803,2,3,56,69,8,5/4/2009 0:00,replaced
12803,3,3,56,11,8,5/4/2009 0:00,replaced
12804,1,4,23,54,6,2/18/2010 0:00,ordered
12804,2,4,23,62,6,2/18/2010 0:00,ordered
12804,3,4,23,37,6,2/18/2010 0:00,ordered
12805,1,1,54,21,3,9/13/2009 0:00,returned
12805,2,1,54,14,3,9/13/2009 0:00,ordered
12806,1,5,10,33,1,7/6/2009 0:00,shipped
12806,2,5,10,59,1,7/6/2009 0:00,replaced
12807,1,3,10,59,1,2/16/2012 0:00,returned
12807,2,3,10,44,1,2/16/2012 0:00,ordered
12807,3,3,10,41,1,2/16/2012 0:00,returned
12808,1,5,87,14,8,2/19/2010 0:00,returned
12809,1,3,41,1,5,4/26/2010 0:00,replaced
12809,2,3,41,76,5,4/26/2010 0:00,ordered
12809,3,3,41,62,5,4/26/2010 0:00,ordered
12810,1,3,21,33,3,6/26/2009 0:00,replaced
12810,2,3,21,19,3,6/26/2009 0:00,shipped
12811,1,1,37,17,3,8/24/2009 0:00,replaced
12811,2,1,37,33,3,8/24/2009 0:00,ordered
12812,1,3,32,19,1,3/18/2010 0:00,shipped
12812,2,3,32,57,1,3/18/2010 0:00,shipped
12812,3,3,32,53,1,3/18/2010 0:00,shipped
12813,1,1,73,46,9,4/25/2011 0:00,ordered
12813,2,1,73,77,9,4/25/2011 0:00,shipped
12813,3,1,73,38,9,4/25/2011 0:00,replaced
12813,4,1,73,68,9,4/25/2011 0:00,returned
12814,1,4,63,61,7,7/8/2010 0:00,ordered
12814,2,4,63,47,7,7/8/2010 0:00,ordered
12814,3,4,63,2,7,7/8/2010 0:00,replaced
12814,4,4,63,74,7,7/8/2010 0:00,replaced
12815,1,1,44,60,7,8/5/2010 0:00,ordered
12815,2,1,44,69,7,8/5/2010 0:00,ordered
12816,1,4,37,70,9,5/21/2011 0:00,replaced
12816,2,4,37,13,9,5/21/2011 0:00,returned
12816,3,4,37,9,9,5/21/2011 0:00,replaced
12816,4,4,37,73,9,5/21/2011 0:00,returned
12817,1,5,61,19,2,8/14/2009 0:00,shipped
12817,2,5,61,77,2,8/14/2009 0:00,replaced
12817,3,5,61,26,2,8/14/2009 0:00,returned
12817,4,5,61,53,2,8/14/2009 0:00,shipped
12818,1,5,27,26,6,3/29/2009 0:00,returned
12819,1,4,31,59,2,11/11/2009 0:00,shipped
12819,2,4,31,31,2,11/11/2009 0:00,returned
12820,1,2,51,35,1,12/3/2010 0:00,shipped
12820,2,2,51,38,1,12/3/2010 0:00,shipped
12820,3,2,51,68,1,12/3/2010 0:00,shipped
12821,1,4,41,55,4,3/16/2010 0:00,shipped
12821,2,4,41,76,4,3/16/2010 0:00,ordered
12822,1,1,29,64,5,7/6/2011 0:00,replaced
12822,2,1,29,56,5,7/6/2011 0:00,shipped
12823,1,2,59,14,4,11/27/2009 0:00,returned
12824,1,1,66,46,6,8/26/2011 0:00,ordered
12825,1,3,37,63,9,11/21/2009 0:00,ordered
12825,2,3,37,50,9,11/21/2009 0:00,returned
12826,1,5,44,21,7,8/8/2010 0:00,replaced
12826,2,5,44,56,7,8/8/2010 0:00,ordered
12826,3,5,44,59,7,8/8/2010 0:00,replaced
12826,4,5,44,17,7,8/8/2010 0:00,replaced
12827,1,3,32,40,1,9/23/2009 0:00,returned
12827,2,3,32,47,1,9/23/2009 0:00,shipped
12827,3,3,32,17,1,9/23/2009 0:00,returned
12828,1,1,23,54,6,6/5/2009 0:00,returned
12828,2,1,23,26,6,6/5/2009 0:00,ordered
12829,1,2,60,56,4,6/30/2009 0:00,returned
12830,1,2,23,76,6,3/11/2010 0:00,returned
12830,2,2,23,11,6,3/11/2010 0:00,returned
12831,1,3,16,2,2,6/30/2009 0:00,shipped
12831,2,3,16,72,2,6/30/2009 0:00,replaced
12831,3,3,16,22,2,6/30/2009 0:00,ordered
12832,1,1,7,56,5,8/7/2010 0:00,shipped
12832,2,1,7,64,5,8/7/2010 0:00,returned
12832,3,1,7,75,5,8/7/2010 0:00,shipped
12832,4,1,7,46,5,8/7/2010 0:00,shipped
12833,1,4,79,53,7,7/1/2010 0:00,replaced
12834,1,3,79,34,7,4/2/2011 0:00,shipped
12834,2,3,79,57,7,4/2/2011 0:00,shipped
12834,3,3,79,19,7,4/2/2011 0:00,ordered
12835,1,1,51,12,1,9/5/2009 0:00,returned
12835,2,1,51,64,1,9/5/2009 0:00,returned
12835,3,1,51,74,1,9/5/2009 0:00,returned
12835,4,1,51,16,1,9/5/2009 0:00,replaced
12836,1,4,37,16,3,9/10/2009 0:00,shipped
12836,2,4,37,2,3,9/10/2009 0:00,replaced
12836,3,4,37,61,3,9/10/2009 0:00,replaced
12836,4,4,37,29,3,9/10/2009 0:00,ordered
12837,1,2,32,27,1,8/10/2009 0:00,shipped
12838,1,2,37,11,3,7/19/2009 0:00,replaced
12838,2,2,37,54,3,7/19/2009 0:00,shipped
12838,3,2,37,66,3,7/19/2009 0:00,shipped
12839,1,4,73,11,9,8/28/2009 0:00,ordered
12839,2,4,73,28,9,8/28/2009 0:00,ordered
12840,1,1,5,17,9,8/19/2009 0:00,ordered
12840,2,1,5,26,9,8/19/2009 0:00,ordered
12840,3,1,5,41,9,8/19/2009 0:00,shipped
12840,4,1,5,35,9,8/19/2009 0:00,shipped
12841,1,1,5,39,9,6/30/2010 0:00,shipped
12841,2,1,5,54,9,6/30/2010 0:00,returned
12842,1,3,82,52,1,9/2/2009 0:00,shipped
12842,2,3,82,24,1,9/2/2009 0:00,ordered
12842,3,3,82,19,1,9/2/2009 0:00,replaced
12842,4,3,82,31,1,9/2/2009 0:00,returned
12843,1,4,32,19,1,1/13/2010 0:00,ordered
12843,2,4,32,65,1,1/13/2010 0:00,replaced
12843,3,4,32,71,1,1/13/2010 0:00,shipped
12844,1,4,79,26,8,8/11/2009 0:00,ordered
12844,2,4,79,40,8,8/11/2009 0:00,returned
12845,1,2,7,52,4,8/11/2009 0:00,replaced
12845,2,2,7,62,4,8/11/2009 0:00,returned
12845,3,2,7,10,4,8/11/2009 0:00,replaced
12846,1,1,84,10,5,2/9/2010 0:00,shipped
12846,2,1,84,54,5,2/9/2010 0:00,ordered
12847,1,3,63,64,7,5/29/2010 0:00,shipped
12847,2,3,63,55,7,5/29/2010 0:00,shipped
12847,3,3,63,65,7,5/29/2010 0:00,ordered
12847,4,3,63,77,7,5/29/2010 0:00,returned
12848,1,5,71,28,9,10/11/2009 0:00,ordered
12848,2,5,71,44,9,10/11/2009 0:00,shipped
12849,1,3,79,48,8,8/27/2009 0:00,returned
12849,2,3,79,70,8,8/27/2009 0:00,returned
12850,1,3,23,46,6,8/19/2009 0:00,ordered
12850,2,3,23,33,6,8/19/2009 0:00,returned
12850,3,3,23,16,6,8/19/2009 0:00,returned
12851,1,1,80,39,1,10/15/2009 0:00,returned
12851,2,1,80,61,1,10/15/2009 0:00,ordered
12851,3,1,80,53,1,10/15/2009 0:00,ordered
12851,4,1,80,71,1,10/15/2009 0:00,shipped
12852,1,1,39,49,3,6/5/2009 0:00,ordered
12852,2,1,39,21,3,6/5/2009 0:00,shipped
12853,1,2,39,59,9,9/14/2009 0:00,returned
12854,1,4,37,28,9,10/30/2011 0:00,ordered
12854,2,4,37,26,9,10/30/2011 0:00,ordered
12854,3,4,37,56,9,10/30/2011 0:00,shipped
12854,4,4,37,71,9,10/30/2011 0:00,ordered
12854,5,4,37,43,9,10/30/2011 0:00,ordered
12855,1,5,84,46,5,11/13/2010 0:00,shipped
12855,2,5,84,72,5,11/13/2010 0:00,replaced
12855,3,5,84,7,5,11/13/2010 0:00,ordered
12856,1,4,19,75,2,9/13/2009 0:00,shipped
12856,2,4,19,68,2,9/13/2009 0:00,returned
12857,1,3,46,30,9,2/8/2010 0:00,replaced
12857,2,3,46,55,9,2/8/2010 0:00,returned
12857,3,3,46,21,9,2/8/2010 0:00,returned
12858,1,4,16,13,3,8/20/2009 0:00,returned
12858,2,4,16,23,3,8/20/2009 0:00,replaced
12860,1,3,44,4,7,10/13/2010 0:00,ordered
12860,2,3,44,60,7,10/13/2010 0:00,returned
12860,3,3,44,56,7,10/13/2010 0:00,returned
12860,4,3,44,43,7,10/13/2010 0:00,shipped
12861,1,5,19,40,3,10/11/2009 0:00,ordered
12861,2,5,19,45,3,10/11/2009 0:00,returned
12861,3,5,19,50,3,10/11/2009 0:00,replaced
12861,4,5,19,29,3,10/11/2009 0:00,shipped
12861,5,5,19,24,3,10/11/2009 0:00,replaced
12862,1,2,15,46,2,10/31/2009 0:00,ordered
12862,2,2,15,11,2,10/31/2009 0:00,shipped
12863,1,4,49,24,6,6/7/2009 0:00,ordered
12863,2,4,49,25,6,6/7/2009 0:00,shipped
12864,1,3,39,30,9,2/5/2010 0:00,shipped
12864,2,3,39,43,9,2/5/2010 0:00,returned
12865,1,5,89,2,3,7/25/2009 0:00,returned
12865,2,5,89,16,3,7/25/2009 0:00,shipped
12865,3,5,89,44,3,7/25/2009 0:00,ordered
12866,1,3,37,64,3,9/19/2009 0:00,shipped
12866,2,3,37,23,3,9/19/2009 0:00,shipped
12866,3,3,37,18,3,9/19/2009 0:00,returned
12867,1,2,11,7,2,8/12/2009 0:00,returned
12867,2,2,11,56,2,8/12/2009 0:00,replaced
12868,1,5,23,51,6,7/5/2009 0:00,returned
12868,2,5,23,24,6,7/5/2009 0:00,returned
12869,1,1,38,33,3,8/21/2009 0:00,shipped
12869,2,1,38,71,3,8/21/2009 0:00,shipped
12870,1,3,58,28,8,10/29/2010 0:00,ordered
12870,2,3,58,40,8,10/29/2010 0:00,replaced
12870,3,3,58,75,8,10/29/2010 0:00,returned
12870,4,3,58,14,8,10/29/2010 0:00,returned
12871,1,2,19,31,3,6/16/2010 0:00,returned
12871,2,2,19,66,3,6/16/2010 0:00,ordered
12871,3,2,19,76,3,6/16/2010 0:00,replaced
12872,1,5,35,55,3,7/29/2009 0:00,returned
12872,2,5,35,70,3,7/29/2009 0:00,shipped
12873,1,5,60,21,5,10/5/2011 0:00,shipped
12873,2,5,60,1,5,10/5/2011 0:00,replaced
12873,3,5,60,39,5,10/5/2011 0:00,ordered
12874,1,4,84,10,4,6/6/2010 0:00,returned
12875,1,4,63,59,8,9/27/2009 0:00,ordered
12875,2,4,63,53,8,9/27/2009 0:00,returned
12875,3,4,63,64,8,9/27/2009 0:00,shipped
12875,4,4,63,38,8,9/27/2009 0:00,shipped
12876,1,1,23,47,6,7/5/2009 0:00,returned
12876,2,1,23,59,6,7/5/2009 0:00,returned
12877,1,3,67,49,2,1/18/2010 0:00,replaced
12877,2,3,67,60,2,1/18/2010 0:00,ordered
12878,1,1,23,40,6,8/3/2009 0:00,returned
12879,1,5,89,77,2,8/23/2010 0:00,ordered
12879,2,5,89,34,2,8/23/2010 0:00,ordered
12880,1,2,59,40,5,8/9/2011 0:00,returned
12880,2,2,59,51,5,8/9/2011 0:00,returned
12880,3,2,59,21,5,8/9/2011 0:00,shipped
12881,1,5,47,2,9,1/22/2010 0:00,returned
12881,2,5,47,70,9,1/22/2010 0:00,returned
12881,3,5,47,55,9,1/22/2010 0:00,shipped
12881,4,5,47,3,9,1/22/2010 0:00,ordered
12882,1,4,35,74,9,2/9/2010 0:00,ordered
12882,2,4,35,51,9,2/9/2010 0:00,returned
12882,3,4,35,11,9,2/9/2010 0:00,returned
12883,1,1,62,54,2,7/7/2009 0:00,shipped
12883,2,1,62,26,2,7/7/2009 0:00,replaced
12883,3,1,62,19,2,7/7/2009 0:00,ordered
12884,1,1,25,73,8,10/16/2009 0:00,shipped
12884,2,1,25,59,8,10/16/2009 0:00,returned
12885,1,3,59,11,5,9/27/2010 0:00,ordered
12885,2,3,59,16,5,9/27/2010 0:00,shipped
12886,1,5,35,68,9,8/25/2011 0:00,shipped
12886,2,5,35,59,9,8/25/2011 0:00,replaced
12886,3,5,35,75,9,8/25/2011 0:00,shipped
12887,1,3,28,44,4,9/1/2009 0:00,ordered
12887,2,3,28,77,4,9/1/2009 0:00,ordered
12888,1,4,44,42,8,9/14/2009 0:00,replaced
12888,2,4,44,25,8,9/14/2009 0:00,ordered
12889,1,5,82,69,1,9/2/2009 0:00,replaced
12889,2,5,82,65,1,9/2/2009 0:00,ordered
12889,3,5,82,66,1,9/2/2009 0:00,ordered
12890,1,3,15,56,9,10/12/2009 0:00,returned
12891,1,5,42,41,1,3/5/2010 0:00,returned
12891,2,5,42,77,1,3/5/2010 0:00,replaced
12891,3,5,42,23,1,3/5/2010 0:00,returned
12892,1,4,81,31,2,7/18/2010 0:00,replaced
12893,1,4,44,72,8,8/19/2010 0:00,replaced
12893,2,4,44,77,8,8/19/2010 0:00,replaced
12893,3,4,44,56,8,8/19/2010 0:00,returned
12894,1,3,35,24,3,9/23/2009 0:00,returned
12894,2,3,35,40,3,9/23/2009 0:00,returned
12894,3,3,35,42,3,9/23/2009 0:00,replaced
12895,1,1,46,28,9,9/22/2009 0:00,replaced
12895,2,1,46,49,9,9/22/2009 0:00,ordered
12896,1,2,41,28,5,12/26/2010 0:00,returned
12896,2,2,41,15,5,12/26/2010 0:00,replaced
12897,1,2,6,54,7,3/12/2011 0:00,returned
12898,1,3,58,53,8,10/31/2009 0:00,replaced
12898,2,3,58,67,8,10/31/2009 0:00,ordered
12898,3,3,58,45,8,10/31/2009 0:00,ordered
12899,1,2,37,14,3,1/3/2010 0:00,replaced
12899,2,2,37,65,3,1/3/2010 0:00,replaced
12900,1,4,89,53,9,10/8/2009 0:00,shipped
12900,2,4,89,2,9,10/8/2009 0:00,shipped
12900,3,4,89,21,9,10/8/2009 0:00,returned
12900,4,4,89,61,9,10/8/2009 0:00,returned
12901,1,4,51,62,1,9/5/2009 0:00,replaced
12902,1,2,39,25,9,2/6/2010 0:00,returned
12902,2,2,39,70,9,2/6/2010 0:00,replaced
12904,1,3,56,39,8,1/12/2010 0:00,shipped
12904,2,3,56,13,8,1/12/2010 0:00,ordered
12905,1,1,6,28,7,9/19/2010 0:00,returned
12906,1,2,1,29,7,10/8/2010 0:00,returned
12906,2,2,1,75,7,10/8/2010 0:00,returned
12907,1,1,82,4,1,9/15/2009 0:00,shipped
12907,2,1,82,7,1,9/15/2009 0:00,ordered
12907,3,1,82,8,1,9/15/2009 0:00,ordered
12908,1,2,21,47,2,3/30/2011 0:00,ordered
12908,2,2,21,60,2,3/30/2011 0:00,replaced
12908,3,2,21,24,2,3/30/2011 0:00,shipped
12908,4,2,21,46,2,3/30/2011 0:00,ordered
12909,1,3,32,21,1,11/13/2011 0:00,returned
12909,2,3,32,61,1,11/13/2011 0:00,ordered
12909,3,3,32,32,1,11/13/2011 0:00,ordered
12910,1,2,82,65,1,10/29/2009 0:00,replaced
12910,2,2,82,20,1,10/29/2009 0:00,replaced
12910,3,2,82,75,1,10/29/2009 0:00,ordered
12910,4,2,82,28,1,10/29/2009 0:00,ordered
12910,5,2,82,56,1,10/29/2009 0:00,returned
12911,1,5,63,9,8,10/19/2009 0:00,replaced
12911,2,5,63,16,8,10/19/2009 0:00,replaced
12911,3,5,63,27,8,10/19/2009 0:00,replaced
12911,4,5,63,60,8,10/19/2009 0:00,shipped
12911,5,5,63,33,8,10/19/2009 0:00,returned
12912,1,3,37,41,9,1/1/2010 0:00,returned
12912,2,3,37,42,9,1/1/2010 0:00,shipped
12912,3,3,37,18,9,1/1/2010 0:00,returned
12913,1,3,37,52,9,5/1/2010 0:00,returned
12913,2,3,37,59,9,5/1/2010 0:00,replaced
12913,3,3,37,70,9,5/1/2010 0:00,shipped
12914,1,5,80,24,1,12/25/2009 0:00,replaced
12914,2,5,80,44,1,12/25/2009 0:00,ordered
12914,3,5,80,38,1,12/25/2009 0:00,ordered
12915,1,5,37,56,9,5/11/2010 0:00,returned
12915,2,5,37,10,9,5/11/2010 0:00,shipped
12915,3,5,37,60,9,5/11/2010 0:00,ordered
12916,1,1,37,53,3,2/15/2011 0:00,ordered
12916,2,1,37,24,3,2/15/2011 0:00,ordered
12917,1,1,12,41,2,9/25/2009 0:00,returned
12917,2,1,12,35,2,9/25/2009 0:00,replaced
12917,3,1,12,68,2,9/25/2009 0:00,ordered
12918,1,2,44,40,8,8/11/2009 0:00,replaced
12918,2,2,44,1,8,8/11/2009 0:00,returned
12918,3,2,44,30,8,8/11/2009 0:00,shipped
12918,4,2,44,8,8,8/11/2009 0:00,returned
12919,1,3,19,17,3,7/21/2010 0:00,returned
12919,2,3,19,41,3,7/21/2010 0:00,returned
12919,3,3,19,37,3,7/21/2010 0:00,replaced
12919,4,3,19,20,3,7/21/2010 0:00,shipped
12920,1,2,5,43,3,7/29/2009 0:00,replaced
12920,2,2,5,54,3,7/29/2009 0:00,returned
12920,3,2,5,30,3,7/29/2009 0:00,ordered
12920,4,2,5,10,3,7/29/2009 0:00,replaced
12921,1,2,59,36,4,11/22/2009 0:00,returned
12921,2,2,59,40,4,11/22/2009 0:00,ordered
12922,1,2,1,56,8,2/26/2010 0:00,returned
12922,2,2,1,1,8,2/26/2010 0:00,shipped
12922,3,2,1,13,8,2/26/2010 0:00,replaced
12923,1,1,63,36,8,1/10/2012 0:00,replaced
12923,2,1,63,4,8,1/10/2012 0:00,ordered
12924,1,1,32,11,1,9/12/2009 0:00,replaced
12924,2,1,32,33,1,9/12/2009 0:00,shipped
12924,3,1,32,72,1,9/12/2009 0:00,ordered
12926,1,3,59,43,4,4/25/2010 0:00,replaced
12926,2,3,59,17,4,4/25/2010 0:00,replaced
12926,3,3,59,76,4,4/25/2010 0:00,shipped
12926,4,3,59,61,4,4/25/2010 0:00,replaced
12927,1,4,54,59,3,11/14/2011 0:00,replaced
12928,1,1,19,30,9,12/14/2011 0:00,ordered
12928,2,1,19,66,9,12/14/2011 0:00,ordered
12929,1,2,24,4,7,2/15/2010 0:00,shipped
12929,2,2,24,72,7,2/15/2010 0:00,shipped
12929,3,2,24,73,7,2/15/2010 0:00,ordered
12930,1,2,44,30,7,3/31/2010 0:00,returned
12930,2,2,44,40,7,3/31/2010 0:00,returned
12930,3,2,44,54,7,3/31/2010 0:00,shipped
12931,1,4,3,11,9,4/2/2010 0:00,shipped
12931,2,4,3,57,9,4/2/2010 0:00,returned
12931,3,4,3,59,9,4/2/2010 0:00,returned
12931,4,4,3,40,9,4/2/2010 0:00,replaced
12932,1,4,44,12,7,11/4/2011 0:00,replaced
12932,2,4,44,60,7,11/4/2011 0:00,replaced
12932,3,4,44,33,7,11/4/2011 0:00,shipped
12932,4,4,44,31,7,11/4/2011 0:00,returned
12933,1,4,68,73,6,10/9/2009 0:00,returned
12933,2,4,68,58,6,10/9/2009 0:00,ordered
12933,3,4,68,51,6,10/9/2009 0:00,returned
12933,4,4,68,31,6,10/9/2009 0:00,shipped
12933,5,4,68,72,6,10/9/2009 0:00,replaced
12934,1,5,17,70,7,12/25/2011 0:00,returned
12934,2,5,17,72,7,12/25/2011 0:00,ordered
12935,1,3,63,21,8,11/27/2009 0:00,ordered
12935,2,3,63,13,8,11/27/2009 0:00,ordered
12935,3,3,63,49,8,11/27/2009 0:00,ordered
12935,4,3,63,33,8,11/27/2009 0:00,shipped
12936,1,1,63,26,8,9/20/2009 0:00,shipped
12936,2,1,63,3,8,9/20/2009 0:00,returned
12936,3,1,63,38,8,9/20/2009 0:00,returned
12936,4,1,63,68,8,9/20/2009 0:00,ordered
12937,1,1,34,71,9,12/21/2009 0:00,ordered
12937,2,1,34,24,9,12/21/2009 0:00,shipped
12937,3,1,34,38,9,12/21/2009 0:00,shipped
12937,4,1,34,65,9,12/21/2009 0:00,replaced
12938,1,1,39,11,3,4/23/2010 0:00,returned
12938,2,1,39,54,3,4/23/2010 0:00,ordered
12939,1,2,46,23,3,11/1/2009 0:00,shipped
12939,2,2,46,12,3,11/1/2009 0:00,shipped
12940,1,5,48,67,1,12/16/2009 0:00,returned
12940,2,5,48,28,1,12/16/2009 0:00,returned
12941,1,2,43,11,1,2/13/2010 0:00,returned
12942,1,4,84,7,4,10/29/2009 0:00,shipped
12942,2,4,84,62,4,10/29/2009 0:00,shipped
12942,3,4,84,35,4,10/29/2009 0:00,ordered
12943,1,5,17,36,7,12/22/2010 0:00,shipped
12943,2,5,17,32,7,12/22/2010 0:00,replaced
12944,1,1,79,41,7,11/13/2011 0:00,returned
12944,2,1,79,34,7,11/13/2011 0:00,replaced
12945,1,2,63,31,8,8/3/2011 0:00,ordered
12945,2,2,63,45,8,8/3/2011 0:00,ordered
12945,3,2,63,51,8,8/3/2011 0:00,replaced
12946,1,2,30,61,4,5/24/2011 0:00,replaced
12946,2,2,30,21,4,5/24/2011 0:00,returned
12946,3,2,30,19,4,5/24/2011 0:00,replaced
12946,4,2,30,17,4,5/24/2011 0:00,ordered
12947,1,5,28,16,4,9/10/2009 0:00,returned
12947,2,5,28,35,4,9/10/2009 0:00,ordered
12947,3,5,28,44,4,9/10/2009 0:00,returned
12948,1,4,35,75,3,4/20/2010 0:00,shipped
12948,2,4,35,69,3,4/20/2010 0:00,returned
12949,1,2,19,16,9,11/9/2009 0:00,ordered
12949,2,2,19,11,9,11/9/2009 0:00,replaced
12949,3,2,19,35,9,11/9/2009 0:00,replaced
12949,4,2,19,31,9,11/9/2009 0:00,shipped
12949,5,2,19,22,9,11/9/2009 0:00,replaced
12950,1,3,56,16,7,12/16/2011 0:00,returned
12950,2,3,56,77,7,12/16/2011 0:00,ordered
12950,3,3,56,62,7,12/16/2011 0:00,ordered
12950,4,3,56,23,7,12/16/2011 0:00,shipped
12951,1,5,23,19,6,9/30/2009 0:00,returned
12951,2,5,23,51,6,9/30/2009 0:00,ordered
12951,3,5,23,14,6,9/30/2009 0:00,shipped
12951,4,5,23,56,6,9/30/2009 0:00,returned
12951,5,5,23,24,6,9/30/2009 0:00,shipped
12952,1,3,73,72,3,12/11/2009 0:00,returned
12954,1,1,23,73,6,2/25/2010 0:00,ordered
12954,2,1,23,47,6,2/25/2010 0:00,returned
12954,3,1,23,52,6,2/25/2010 0:00,replaced
12954,4,1,23,51,6,2/25/2010 0:00,shipped
12954,5,1,23,53,6,2/25/2010 0:00,returned
12955,1,2,7,41,4,4/17/2009 0:00,returned
12955,2,2,7,55,4,4/17/2009 0:00,returned
12956,1,2,25,62,8,2/10/2010 0:00,ordered
12956,2,2,25,30,8,2/10/2010 0:00,replaced
12957,1,5,79,44,8,3/25/2010 0:00,shipped
12957,2,5,79,51,8,3/25/2010 0:00,shipped
12958,1,5,32,62,1,1/22/2010 0:00,returned
12958,2,5,32,33,1,1/22/2010 0:00,replaced
12959,1,3,19,52,9,2/27/2010 0:00,replaced
12959,2,3,19,36,9,2/27/2010 0:00,returned
12960,1,2,42,55,1,6/2/2009 0:00,returned
12960,2,2,42,31,1,6/2/2009 0:00,returned
12960,3,2,42,17,1,6/2/2009 0:00,ordered
12961,1,4,51,24,1,5/10/2010 0:00,ordered
12961,2,4,51,64,1,5/10/2010 0:00,returned
12962,1,2,7,76,4,4/9/2010 0:00,replaced
12962,2,2,7,11,4,4/9/2010 0:00,replaced
12962,3,2,7,18,4,4/9/2010 0:00,replaced
12963,1,4,37,51,9,9/2/2009 0:00,ordered
12963,2,4,37,31,9,9/2/2009 0:00,replaced
12963,3,4,37,59,9,9/2/2009 0:00,replaced
12964,1,4,29,10,4,3/19/2010 0:00,shipped
12965,1,1,44,31,8,7/7/2010 0:00,shipped
12965,2,1,44,76,8,7/7/2010 0:00,returned
12966,1,4,51,11,1,10/29/2010 0:00,ordered
12966,2,4,51,56,1,10/29/2010 0:00,shipped
12967,1,5,20,14,4,11/13/2010 0:00,returned
12967,2,5,20,42,4,11/13/2010 0:00,ordered
12968,1,4,5,16,3,10/7/2010 0:00,replaced
12968,2,4,5,32,3,10/7/2010 0:00,returned
12968,3,4,5,40,3,10/7/2010 0:00,ordered
12968,4,4,5,75,3,10/7/2010 0:00,replaced
12969,1,3,3,34,9,11/3/2010 0:00,ordered
12969,2,3,3,17,9,11/3/2010 0:00,shipped
12969,3,3,3,53,9,11/3/2010 0:00,replaced
12970,1,1,82,40,1,5/24/2011 0:00,replaced
12970,2,1,82,64,1,5/24/2011 0:00,replaced
12970,3,1,82,62,1,5/24/2011 0:00,shipped
12970,4,1,82,33,1,5/24/2011 0:00,returned
12971,1,4,44,76,7,4/22/2011 0:00,replaced
12971,2,4,44,63,7,4/22/2011 0:00,returned
12971,3,4,44,72,7,4/22/2011 0:00,replaced
12971,4,4,44,59,7,4/22/2011 0:00,replaced
12972,1,2,80,44,1,12/12/2010 0:00,shipped
12972,2,2,80,1,1,12/12/2010 0:00,returned
12972,3,2,80,31,1,12/12/2010 0:00,shipped
12973,1,1,82,75,1,10/14/2010 0:00,shipped
12973,2,1,82,77,1,10/14/2010 0:00,returned
12973,3,1,82,39,1,10/14/2010 0:00,ordered
12974,1,2,11,35,3,4/15/2011 0:00,ordered
12974,2,2,11,57,3,4/15/2011 0:00,ordered
12975,1,5,45,75,1,10/12/2010 0:00,replaced
12975,2,5,45,15,1,10/12/2010 0:00,returned
12976,1,3,56,65,7,1/30/2011 0:00,returned
12976,2,3,56,41,7,1/30/2011 0:00,replaced
12976,3,3,56,14,7,1/30/2011 0:00,ordered
12977,1,4,21,75,3,1/31/2011 0:00,returned
12978,1,3,73,76,3,1/6/2011 0:00,ordered
12978,2,3,73,57,3,1/6/2011 0:00,ordered
12979,1,2,87,69,7,8/19/2010 0:00,ordered
12979,2,2,87,60,7,8/19/2010 0:00,shipped
12979,3,2,87,29,7,8/19/2010 0:00,returned
12980,1,2,4,11,2,11/2/2011 0:00,ordered
12980,2,2,4,72,2,11/2/2011 0:00,shipped
12980,3,2,4,42,2,11/2/2011 0:00,shipped
12981,1,2,79,14,7,1/24/2011 0:00,returned
12981,2,2,79,51,7,1/24/2011 0:00,returned
12982,1,2,34,65,2,11/18/2011 0:00,replaced
12982,2,2,34,51,2,11/18/2011 0:00,ordered
12982,3,2,34,41,2,11/18/2011 0:00,returned
12983,1,1,1,57,7,5/7/2011 0:00,ordered
12983,2,1,1,22,7,5/7/2011 0:00,returned
12983,3,1,1,65,7,5/7/2011 0:00,shipped
12984,1,1,76,33,5,9/12/2011 0:00,returned
12984,2,1,76,60,5,9/12/2011 0:00,returned
12984,3,1,76,20,5,9/12/2011 0:00,shipped
12985,1,5,34,49,3,10/15/2011 0:00,replaced
12985,2,5,34,31,3,10/15/2011 0:00,ordered
12985,3,5,34,39,3,10/15/2011 0:00,returned
12986,1,3,19,55,2,4/27/2010 0:00,shipped
12986,2,3,19,74,2,4/27/2010 0:00,shipped
12986,3,3,19,24,2,4/27/2010 0:00,replaced
12987,1,3,68,59,6,12/5/2011 0:00,ordered
12987,2,3,68,36,6,12/5/2011 0:00,ordered
12987,3,3,68,16,6,12/5/2011 0:00,shipped
12987,4,3,68,2,6,12/5/2011 0:00,shipped
12988,1,5,19,77,3,12/11/2010 0:00,returned
12988,2,5,19,53,3,12/11/2010 0:00,ordered
12989,1,3,35,27,9,11/29/2010 0:00,replaced
12989,2,3,35,39,9,11/29/2010 0:00,returned
12989,3,3,35,77,9,11/29/2010 0:00,replaced
12990,1,5,17,5,7,12/16/2011 0:00,returned
12990,2,5,17,32,7,12/16/2011 0:00,shipped
12990,3,5,17,2,7,12/16/2011 0:00,ordered
12991,1,1,13,21,3,2/5/2010 0:00,shipped
12991,2,1,13,37,3,2/5/2010 0:00,shipped
12992,1,2,56,62,8,4/9/2011 0:00,returned
12992,2,2,56,70,8,4/9/2011 0:00,returned
12992,3,2,56,41,8,4/9/2011 0:00,returned
12992,4,2,56,57,8,4/9/2011 0:00,ordered
12993,1,4,61,21,2,12/18/2011 0:00,replaced
