"OrderID","LineNo","ProductID","Quantity","UnitPrice","Discount"
"13402","1","75","116","9.68793691689655","0.05"
"13402","2","69","48","2.47644304621261","0.05"
"13402","3","13","27","26.6332277608884","0.05"
"13403","1","60","91","5.6202520809297","0"
"13403","2","39","41","71.9884878095179","0"
"13403","3","40","83","21.5629591790251","0"
"13403","4","24","100","5.13883606602935","0"
"13404","1","45","15","10.2469995208303","0"
"13404","2","56","16","39.4711365994072","0"
"13405","1","29","99","130.209200669957","0"
"13405","2","30","44","25.6897912249326","0"
"13406","1","13","5","26.9935839178125","0"
"13407","1","39","9","58.8320121077229","0.15"
"13408","1","70","3","32.053761763375","0.25"
"13409","1","71","29","30.6106931043185","0"
"13409","2","41","29","8.90275130389701","0"
"13410","1","62","7","29.5705414900282","0.15"
"13410","2","55","35","44.8204921727427","0.15"
"13411","1","65","22","11.4480088994438","0"
"13411","2","13","42","27.7468690274655","0"
"13411","3","68","21","13.7656378197643","0"
"13412","1","62","34","24.2732094541548","0"
"13412","2","58","15","40.6280797942389","0"
"13413","1","1","21","17.1116093364094","0.05"
"13414","1","61","15","23.2713582778204","0"
"13415","1","75","13","8.17324654923123","0"
"13416","1","7","20","35.2487640783654","0.05"
"13416","2","52","14","68.3239416645285","0.05"
"13417","1","41","5","12.0333911005807","0"
"13417","2","7","11","48.2647510248267","0"
"13417","3","16","14","11.7829439121643","0"
"13418","1","19","14","8.42714959700094","0"
"13418","2","61","6","27.8867506878164","0"
"13418","3","49","12","20.3113344032353","0"
"13419","1","17","13","25.1378592428256","0"
"13419","2","1","11","22.1751107479954","0"
"13419","3","67","16","63.0873305776304","0"
"13420","1","11","44","25.3976757596458","0.25"
"13420","2","29","67","121.77936529929","0.25"
"13421","1","33","41","22.4502222586318","0.25"
"13421","2","58","15","49.8111291453872","0"
"13421","3","4","30","22.826482966877","0.25"
"13422","1","71","23","26.315461673608","0"
"13423","1","54","9","37.5880584425014","0"
"13423","2","33","26","26.6299432385251","0"
"13423","3","17","9","27.8261112256382","0"
"13424","1","16","5","11.6956236749591","0"
"13424","2","32","5","23.8192770986555","0"
"13424","3","57","18","22.0724529889435","0"
"13425","1","30","1","27.8112312935118","0"
"13425","2","60","10","4.97842270101413","0"
"13426","1","1","61","18.1537215456099","0.25"
"13426","2","60","25","4.67609999709539","0.25"
"13427","1","16","26","12.4583192393499","0"
"13427","2","25","26","15.7179785844325","0"
"13427","3","40","22","24.6943889778986","0"
"13428","1","50","27","17.1491017052379","0"
"13429","1","35","11","5.72854200507611","0"
"13429","2","63","43","21.8893841195753","0"
"13430","1","24","42","5.60006723246776","0"
"13430","2","17","18","27.1396942508227","0"
"13431","1","43","11","11.2881379345042","0.2"
"13431","2","67","25","56.2384878247846","0.2"
"13431","3","42","11","11.6046277831352","0.2"
"13432","1","75","7","7.54710863790578","0"
"13432","2","10","24","6.98919066064124","0.1"
"13432","3","28","36","47.4737478836009","0.1"
"13433","1","52","15","93.0260590553736","0.15"
"13433","2","36","30","8.72085066636172","0.15"
"13434","1","13","9","26.4879642695309","0"
"13434","2","19","7","9.73855367186158","0"
"13434","3","72","9","13.6384837302691","0"
"13434","4","11","2","30.9852824582726","0"
"13435","1","20","5","84.5260393381184","0"
"13435","2","76","19","374.830896383122","0"
"13435","3","52","5","76.4891709764103","0"
"13436","1","76","6","360.073142782423","0"
"13436","2","47","6","25.249876638851","0"
"13437","1","75","42","7.97755870036414","0"
"13437","2","21","51","9.69226332272288","0"
"13437","3","77","13","13.8117366227799","0"
"13439","1","57","33","19.163027333003","0"
"13439","2","13","46","26.9078768213544","0.15"
"13440","1","72","18","10.327177562853","0"
"13440","2","16","33","8.57435827396983","0.1"
"13440","3","62","16","24.4310482326812","0.1"
"13440","4","75","22","7.06548806137451","0.1"
"13441","1","53","2","49.6073763112946","0"
"13441","2","61","26","22.9116148246947","0"
"13443","1","23","10","10.9459781224672","0.25"
"13443","2","1","26","25.3845874221689","0"
"13443","3","18","5","29.6333552460213","0.25"
"13444","1","36","36","7.86640970227719","0.2"
"13445","1","34","24","9.56500515025063","0"
"13445","2","28","10","61.6080617070618","0"
"13446","1","71","35","33.4909405614505","0.25"
"13446","2","13","20","23.4862096345096","0.25"
"13446","3","43","24","13.1493714568819","0.25"
"13446","4","60","49","5.45901293316485","0.25"
"13447","1","67","47","72.544583881572","0.15"
"13447","2","2","12","22.0047412010308","0.15"
"13448","1","13","21","23.4444014172781","0"
"13448","2","7","8","38.8423781213238","0"
"13449","1","62","35","25.5678921939543","0.25"
"13449","2","68","94","12.0154097480387","0.25"
"13449","3","72","59","11.7436103075604","0"
"13449","4","31","52","7.5166603883986","0.25"
"13450","1","49","30","17.06356493737","0"
"13451","1","22","19","3.08792759974806","0"
"13451","2","46","13","10.9625853756099","0"
"13451","3","13","13","21.4827742469579","0"
"13452","1","11","5","22.408090276097","0.25"
"13452","2","56","18","34.9531601217884","0"
"13452","3","44","18","62.9243399915265","0.25"
"13453","1","31","9","6.98603067592814","0"
"13453","2","13","18","24.0266396791098","0"
"13454","1","24","26","4.26927996756489","0"
"13454","2","77","41","12.6234217615471","0"
"13454","3","10","26","6.17800772844163","0"
"13455","1","59","5","7.68301628279408","0"
"13456","1","51","46","104.611260392887","0"
"13456","2","55","5","40.2103425468093","0"
"13456","3","50","10","16.6634649593671","0"
"13457","1","17","6","24.6409174493932","0"
"13457","2","10","30","5.83600676432998","0"
"13457","3","6","12","3.64750422770624","0"
"13457","4","62","60","24.8480596647938","0"
"13459","1","75","58","6.15366129692473","0.05"
"13459","2","33","17","20.1887753752496","0.05"
"13459","3","41","7","8.11976884822433","0.05"
"13460","1","6","19","3.93143041804985","0.05"
"13460","2","28","2","45.2571641147599","0"
"13461","1","20","45","81.6659141453085","0.05"
"13461","2","31","45","7.67990539459456","0.05"
"13462","1","16","30","9.05519035580958","0.15"
"13462","2","60","26","5.07386944272357","0.15"
"13462","3","45","32","8.1107839996822","0"
"13462","4","31","27","7.79598188097308","0.15"
"13463","1","75","13","7.87236819014267","0.2"
"13464","1","21","11","11.5698642037021","0"
"13464","2","51","7","113.479447304642","0"
"13464","3","47","13","26.630336788541","0"
"13465","1","64","8","31.6973818827093","0"
"13465","2","30","30","25.3833433592118","0"
"13465","3","35","40","5.39645882439936","0"
"13466","1","7","7","44.1186855235251","0"
"13466","2","72","6","13.4656192389067","0"
"13466","3","5","23","7.13157688446816","0"
"13467","1","75","24","6.29598489084652","0.15"
"13468","1","41","29","8.72281909296645","0"
"13468","2","24","12","4.2248309594326","0.25"
"13469","1","76","53","453.580401835487","0"
"13469","2","52","5","86.5034542802656","0.05"
"13470","1","76","48","407.284578109954","0"
"13470","2","69","10","2.09073899643658","0"
"13470","3","53","22","62.2587586722377","0"
"13470","4","13","84","25.5630561832348","0"
"13470","5","7","49","42.3859612009539","0"
"13471","1","60","2","4.36524983364181","0.15"
"13473","1","51","16","119.584565899015","0"
"13474","1","37","7","4.27836515850748","0"
"13474","2","62","11","29.3842633428427","0.15"
"13474","3","56","11","40.1366055157824","0.15"
"13475","1","49","41","22.3625717404309","0"
"13475","2","19","12","11.1513413445855","0"
"13476","1","24","30","4.3772133943678","0"
"13476","2","64","4","31.1017925960466","0"
"13476","3","12","30","9.87179507910115","0"
"13477","1","46","10","15.7708848356543","0"
"13478","1","52","41","81.4874672094751","0.2"
"13479","1","29","17","160.228058061717","0"
"13480","1","17","7","29.1884800822637","0"
"13480","2","33","8","29.2693666066405","0"
"13481","1","41","7","8.28543146785715","0"
"13481","2","26","6","29.3367056795309","0"
"13481","3","75","12","7.80980394386994","0"
"13482","1","63","11","20.9174620966729","0"
"13483","1","8","16","24.0297959405489","0"
"13483","2","75","10","10.1804696654095","0"
"13484","1","28","24","37.2443213291497","0"
"13485","1","63","24","24.984581720647","0"
"13485","2","51","12","120.716556053403","0"
"13485","3","39","36","69.7678310594082","0"
"13485","4","47","36","31.1039603616357","0"
"13487","1","31","28","9.04057530621819","0"
"13487","2","27","35","42.2764475302342","0"
"13487","3","7","21","43.561985984182","0"
"13487","4","63","41","20.8194520346666","0"
"13487","5","24","93","4.3060312441178","0"
"13487","6","12","23","10.9218510924832","0"
"13490","1","7","20","36.4301272378826","0"
"13490","2","43","9","11.0988892469112","0"
"13491","1","13","76","19.8950887505073","0.15"
"13491","2","57","14","17.196108526731","0"
"13492","1","24","20","4.71717182207589","0"
"13492","2","36","40","8.8955287593026","0"
"13492","3","16","55","10.2171501749704","0"
"13493","1","18","9","32.6922723154154","0.1"
"13493","2","32","40","24.0822515477387","0.1"
"13493","3","16","41","11.0029965668675","0.1"
"13494","1","20","17","69.0636920285492","0"
"13494","2","11","35","24.3834674010179","0"
"13494","3","77","17","11.2341781784493","0"
"13494","4","76","12","315.42049888701","0"
"13495","1","7","57","41.2729501536348","0"
"13495","2","72","19","12.5163834731475","0"
"13495","3","43","6","13.1186152360897","0"
"13496","1","7","53","47.7639950904078","0"
"13496","2","62","36","35.5508623613053","0.1"
"13497","1","6","48","4.51483607388599","0"
"13497","2","11","18","29.0918384610548","0"
"13497","3","41","5","10.5685636416278","0"
"13498","1","61","78","25.8674606516426","0.15"
"13498","2","55","77","36.2549635405899","0.15"
"13498","3","34","71","6.89737558849424","0.15"
"13498","4","21","77","9.567921543986","0"
"13499","1","76","91","404.072126496944","0.2"
"13499","2","2","51","18.0323444909531","0.2"
"13499","3","70","20","29.7613473235642","0.2"
"13500","1","72","2","15.5273796911606","0"
"13501","1","41","32","11.2626383321924","0.25"
"13501","2","29","46","140.09297561822","0.25"
"13502","1","59","19","8.88109648186769","0.05"
"13503","1","60","4","6.06512704485341","0"
"13503","2","51","22","116.168719348545","0"
"13504","1","42","46","16.3800462396271","0"
"13505","1","46","19","15.2572155086232","0.25"
"13505","2","32","46","24.5783828280753","0"
"13505","3","52","19","91.1201531604544","0.25"
"13506","1","24","11","4.96038835448575","0"
"13506","2","74","19","38.0256405092055","0"
"13506","3","75","28","9.23617105229913","0"
"13506","4","61","6","34.9629309925134","0"
"13507","1","77","19","12.1102524335722","0.05"
"13507","2","51","14","99.0445645460012","0.05"
"13507","3","41","18","9.55543173745315","0.05"
"13508","1","77","31","12.9141032545614","0"
"13508","2","4","26","21.2011727343404","0.25"
"13508","3","24","31","4.51265765900133","0.25"
"13509","1","7","59","41.435994110161","0"
"13509","2","55","6","35.0865402124115","0"
"13509","3","46","25","12.7182658866507","0"
"13509","4","22","25","3.69739540996998","0"
"13510","1","55","44","49.2076362397653","0"
"13510","2","42","26","14.9848496813493","0.15"
"13510","3","35","17","6.75833033840017","0.15"
"13510","4","13","62","29.5269122025966","0"
"13511","1","40","9","20.8285822636835","0"
"13511","2","52","9","99.4260690894547","0"
"13511","3","1","4","23.5842111448145","0"
"13512","1","26","6","25.764538010635","0"
"13512","2","76","6","343.966999371092","0"
"13513","1","1","2","20.4050864331937","0"
"13513","2","59","11","9.50447447019813","0"
"13514","1","29","2","141.135643345405","0.25"
"13514","2","1","10","23.6104919176376","0"
"13516","1","71","23","27.0503809099462","0"
"13516","2","34","100","7.50786082398506","0.05"
"13516","3","28","78","39.0942409817555","0.05"
"13517","1","36","18","9.91670824041377","0.25"
"13517","2","60","9","6.15356597257179","0"
"13517","3","24","12","4.9465203394904","0"
"13518","1","24","10","4.46257665682684","0"
"13518","2","7","20","43.8670287026782","0"
"13519","1","71","24","30.9686276842045","0"
"13519","2","58","48","44.890841769222","0.05"
"13520","1","19","43","10.5275507060597","0.05"
"13520","2","60","31","5.33972327710243","0.05"
"13520","3","71","51","35.5202598739418","0.05"
"13521","1","23","12","8.29744383735251","0"
"13521","2","45","24","8.1431150132442","0"
"13521","3","42","5","13.4266076974227","0"
"13521","4","68","2","11.3567858211466","0"
"13522","1","41","25","10.5500425229604","0.1"
"13523","1","77","22","12.2689171256115","0"
"13523","2","30","18","29.4869906510459","0"
"13524","1","36","18","9.04521465375294","0"
"13524","2","31","17","8.55430808478483","0"
"13526","1","56","5","42.7786190869153","0"
"13526","2","12","19","11.5319375717365","0"
"13526","3","18","9","32.7312254868236","0"
"13527","1","46","3","13.0442638688411","0"
"13527","2","49","2","25.0197025924821","0"
"13528","1","10","29","8.48089090806608","0.15"
"13529","1","26","54","32.1464307325458","0"
"13529","2","72","30","13.4316266248311","0"
"13529","3","20","13","79.1198434331844","0"
"13529","4","2","9","18.9597901603484","0.25"
"13529","5","51","38","107.868424131376","0.25"
"13531","1","7","5","44.3686878686339","0"
"13531","2","43","35","13.1124335611769","0"
"13532","1","33","30","27.0646366267443","0"
"13532","2","65","21","10.7661701254818","0"
"13532","3","26","12","38.381740831142","0"
"13532","4","71","50","32.8264888687399","0"
"13533","1","13","20","28.0382211144718","0.1"
"13533","2","1","10","21.5805993223592","0.1"
"13534","1","18","7","30.1147166568411","0"
"13534","2","51","9","104.246699730197","0"
"13535","1","24","34","5.69449358686525","0.25"
"13535","2","62","24","34.1907381123684","0.25"
"13536","1","55","44","38.7923654609824","0"
"13536","2","59","30","9.10465362872663","0"
"13537","1","63","13","15.9398278643757","0"
"13537","2","56","22","33.5316334787529","0"
"13538","1","2","115","21.7392002020331","0.25"
"13538","2","5","81","6.78370510938829","0"
"13538","3","59","115","8.77627855736043","0.25"
"13538","4","29","69","150.372129924774","0.25"
"13539","1","71","19","34.9650509165233","0"
"13539","2","13","93","33.1663621658644","0"
"13539","3","1","53","26.0688335821837","0"
"13539","4","64","23","39.3766996765851","0"
"13539","5","24","25","5.49329267093101","0"
"13540","1","36","30","6.99044629735541","0"
"13540","2","59","26","7.27081179056485","0"
"13540","3","38","21","79.9602386633328","0"
"13541","1","53","60","64.7159766163384","0.1"
"13541","2","69","31","2.51380938979453","0.1"
"13542","1","21","16","12.3481362372247","0.1"
"13542","2","44","13","83.4866148363651","0"
"13542","3","61","6","27.6352200290656","0"
"13543","1","54","12","39.8481938369416","0"
"13543","2","42","35","14.2299716329239","0"
"13543","3","35","69","6.52741191270008","0"
"13543","4","1","12","20.8855814882629","0"
"13544","1","59","37","9.40202361595354","0"
"13544","2","13","9","28.4678705369247","0"
"13545","1","70","4","26.4542005179489","0"
"13546","1","71","27","36.8672872768159","0"
"13546","2","52","2","89.2473538850181","0"
"13546","3","40","5","20.4345506833755","0.2"
"13547","1","28","20","42.6517865179822","0"
"13547","2","35","24","5.4850731722499","0"
"13547","3","49","60","16.5620715915338","0"
"13547","4","57","28","18.3073221463406","0"
"13548","1","21","20","8.89690457200809","0"
"13549","1","2","32","24.8841324883235","0.2"
"13549","2","63","32","25.1685932473849","0"
"13550","1","44","13","69.2246532039681","0"
"13550","2","61","3","26.1990664691851","0"
"13551","1","11","9","28.3083052138894","0"
"13552","1","62","14","31.2121278097966","0"
"13553","1","51","25","90.7797181845198","0"
"13553","2","33","15","22.1483037442875","0"
"13554","1","35","18","7.44617110199171","0.05"
"13554","2","12","20","10.9981481252873","0.05"
"13554","3","32","15","24.6042262244893","0.05"
"13556","1","68","51","12.5304123319857","0"
"13557","1","2","9","20.1689786017816","0.2"
"13557","2","12","4","9.94427715018325","0.2"
"13558","1","76","51","382.131732821864","0.1"
"13559","1","24","11","4.128405832549","0.2"
"13560","1","43","36","10.3205921262173","0.2"
"13560","2","61","12","24.1737359197976","0.2"
"13561","1","32","21","21.3135980747171","0"
"13561","2","18","37","26.3828341926824","0.2"
"13561","3","64","26","37.4646612072118","0.2"
"13562","1","67","24","60.2095724128346","0"
"13562","2","33","12","26.3230553149088","0"
"13563","1","51","18","109.283940016603","0"
"13563","2","57","18","21.8050053370581","0"
"13563","3","25","14","14.2064619181039","0"
"13563","4","24","14","5.0544385112747","0"
"13564","1","55","30","33.492495827551","0"
"13564","2","7","34","36.1328051991624","0"
"13564","3","60","43","4.61196896729522","0"
"13565","1","70","3","29.6103008107238","0"
"13566","1","61","5","25.6476337359279","0"
"13566","2","21","3","9.79498062588273","0"
"13566","3","60","24","5.21131008056673","0"
"13567","1","60","33","5.09857018700342","0"
"13567","2","17","11","26.3278768808654","0"
"13567","3","13","28","26.6029442512625","0"
"13568","1","77","9","15.8381082721712","0"
"13568","2","60","3","5.99214470098926","0"
"13569","1","60","14","5.69051152510104","0"
"13570","1","70","12","26.3536159791738","0.2"
"13570","2","53","10","58.5910956415591","0.2"
"13571","1","34","33","7.18108773255915","0"
"13571","2","40","45","17.7834381069331","0.1"
"13571","3","41","33","8.57097568079641","0.1"
"13572","1","53","31","69.4481006211504","0.1"
"13572","2","17","95","30.509057763482","0.1"
"13572","3","55","5","45.1111988351077","0.1"
"13572","4","68","68","12.9456433276806","0"
"13572","5","41","15","11.6068300825742","0"
"13574","1","19","45","10.8526327927151","0"
"13574","2","34","37","8.39668531057163","0"
"13574","3","16","3","10.3548056003887","0"
"13575","1","41","10","8.28979939570539","0"
"13576","1","43","43","10.2426506475193","0.15"
"13576","2","28","10","42.8162898610842","0.15"
"13576","3","77","33","12.691384254598","0.15"
"13577","1","39","21","66.3260348820584","0"
"13578","1","1","47","20.7462658069206","0.15"
"13578","2","2","24","22.5337739001394","0.15"
"13578","3","16","35","9.78660681037289","0.15"
"13578","4","31","24","9.44027711731175","0"
"13579","1","7","17","43.4702851142225","0.05"
"13579","2","13","11","26.6651843041831","0.05"
"13580","1","2","10","18.4046891367386","0"
"13580","2","41","49","9.47568153574661","0"
"13580","3","50","27","14.404858180784","0"
"13580","4","64","158","29.6479497281918","0"
"13581","1","24","22","4.69871781571649","0"
"13581","2","11","11","29.5508492192778","0"
"13582","1","16","12","9.09158438217415","0.05"
"13584","1","14","18","29.2245585561768","0.25"
"13584","2","19","9","11.4647486032655","0.25"
"13584","3","6","18","4.47805109043703","0.25"
"13586","1","2","9","17.7236811410623","0.05"
"13586","2","3","22","18.2863376852231","0.05"
"13587","1","13","12","25.6808757415096","0.05"
"13587","2","57","17","19.1347701603405","0"
"13588","1","14","98","20.6003985645719","0.05"
"13589","1","75","161","8.43697159005746","0.1"
"13590","1","3","42","23.6054996921103","0.07"
"13591","1","33","3","25.6827971321603","0"
"13591","2","22","17","3.52508980245338","0"
"13591","3","21","17","10.0213267241175","0"
"13591","4","42","11","15.7621872595415","0"
"13591","5","47","6","25.6827971321603","0"
"13591","6","37","8","4.53225831744006","0"
"13591","7","9","6","39.1788552329818","0"
"13591","8","51","3","100.616134647169","0.03"
"13591","9","24","56","4.53225831744006","0.05"
"13591","10","62","6","24.1720443596803","0.04"
"13592","1","54","28","37.0166848000979","0"
"13592","2","49","35","18.432757010449","0"
"13592","3","29","35","136.819633227914","0"
"13592","4","38","10","81.3701914173674","0"
"13592","5","28","30","42.3983645396166","0"
"13593","1","60","62","4.42022743580931","0.1"
"13593","2","39","60","57.3020490286714","0.1"
"13594","1","25","60","17.8401993504168","0"
"13594","2","54","29","43.9718211382947","0"
"13594","3","51","24","130.231082891108","0"
"13595","1","31","21","11.0838517177653","0"
"13595","2","76","13","515.4944498371","0"
"13595","3","75","13","9.60600482206327","0"
"13596","1","69","34","2.19487033093569","0"
"13596","2","71","6","31.8309731408381","0"
"13597","1","11","30","27.0538753126598","0"
"13598","1","77","6","11.1226645444028","0"
"13598","2","65","6","7.98101499960294","0"
"13599","1","77","6","14.9113468754793","0"
"13599","2","54","16","39.1593136146635","0"
"13599","3","65","13","9.8605603723303","0"
"13599","4","34","32","7.92198049041627","0"
"13600","1","57","31","18.1678342114066","0"
"13600","2","28","16","47.7798941836827","0.1"
"13600","3","21","6","10.5987420634965","0.1"
"13600","4","64","43","32.5511223488582","0.1"
"13601","1","56","22","34.037498189731","0.25"
"13601","2","29","25","101.698034926091","0"
"13602","1","64","27","30.5547157358506","0"
"13602","2","1","14","19.3638939231317","0.15"
"13602","3","74","18","29.3152828224034","0.15"
"13603","1","36","6","9.2853697504074","0.2"
"13604","1","60","71","6.20121085863208","0.25"
"13604","2","38","41","91.1929008154309","0.25"
"13604","3","72","43","12.5779276849613","0.25"
"13604","4","20","12","95.0540321047679","0.25"
"13605","1","71","62","36.9587661019482","0.2"
"13605","2","58","100","61.6987013850391","0.2"
"13606","1","31","32","9.23372116605772","0"
"13606","2","58","16","52.2703622978701","0"
"13607","1","54","10","37.9462516192894","0"
"13607","2","14","16","24.8637199532764","0"
"13608","1","31","48","9.18238236954006","0.05"
"13609","1","28","18","42.7759592036614","0.15"
"13609","2","39","18","62.0968149877338","0.15"
"13610","1","71","5","27.9176930999944","0"
"13611","1","63","16","22.1062860106759","0.1"
"13611","2","65","20","10.8630398086859","0.1"
"13611","3","41","8","10.135216141504","0.1"
"13612","1","70","29","30.0021270972999","0"
"13612","2","30","17","28.1898439135219","0.1"
"13612","3","60","6","5.30424346471601","0.1"
"13612","4","53","19","67.3638920018933","0.1"
"13613","1","74","16","34.0645023423629","0"
"13614","1","18","10","27.1503149678626","0"
"13614","2","5","37","5.69771359669111","0"
"13614","3","29","16","131.169072088949","0"
"13614","4","33","69","27.8701328777649","0"
"13614","5","74","58","27.5862610259724","0"
"13615","1","50","15","16.5483355127339","0"
"13615","2","13","20","28.0774739937377","0"
"13615","3","56","20","44.314790886984","0"
"13616","1","20","31","91.0296932937225","0"
"13616","2","60","17","5.59794206823031","0"
"13617","1","60","19","4.38988108478708","0.2"
"13617","2","7","9","31.7848504195105","0.2"
"13617","3","68","8","12.0083921457603","0.2"
"13618","1","34","9","9.84770783318552","0"
"13618","2","24","13","4.77288669745194","0"
"13619","1","24","18","5.26185996983141","0"
"13619","2","59","15","9.62323668709373","0"
"13619","3","28","7","51.5445293127196","0"
"13619","4","71","18","31.4518186650335","0"
"13620","1","45","17","10.5130511018988","0.2"
"13620","2","52","23","99.8739854680388","0.2"
"13620","3","53","46","75.8752274354284","0"
"13621","1","10","19","6.54708866423423","0"
"13621","2","70","36","28.9188940050536","0"
"13621","3","62","24","32.7664721773998","0"
"13621","4","55","18","38.7757273336716","0"
"13622","1","72","28","12.5047852399515","0.1"
"13622","2","46","53","12.3790515675205","0"
"13622","3","35","47","7.49829901042795","0.1"
"13622","4","31","70","10.3215914731958","0.1"
"13623","1","13","21","24.5605078410325","0"
"13624","1","69","44","2.46030459718574","0"
"13625","1","26","65","38.6555812302535","0.25"
"13625","2","31","30","9.90380104721645","0"
"13625","3","2","23","23.5845796366633","0.25"
"13625","4","25","7","17.7407218758834","0.25"
"13625","5","14","39","26.8571399827","0.25"
"13626","1","62","11","29.3728710034055","0"
"13626","2","13","11","29.7803686513718","0"
"13627","1","46","27","10.2071611852517","0.1"
"13627","2","53","68","58.2914988169796","0.1"
"13627","3","69","8","1.64263265201555","0"
"13628","1","71","74","25.2757994796339","0"
"13628","2","23","49","7.32631868974894","0"
"13628","3","72","26","9.33679684181958","0"
"13629","1","21","11","12.8953143262768","0.15"
"13629","2","51","19","121.512149561891","0.15"
"13630","1","35","32","5.73182899909963","0"
"13630","2","55","127","39.3235020690523","0.1"
"13631","1","68","71","14.9173632001647","0"
"13631","2","76","42","430.293820224692","0"
"13631","3","71","36","31.1642194952082","0"
"13631","4","77","17","13.5315356521132","0"
"13632","1","35","42","6.72670669559083","0"
"13632","2","49","36","24.9931947051694","0"
"13632","3","29","25","141.086874054935","0"
"13633","1","30","15","28.9403374620758","0"
"13633","2","71","51","33.7359745098767","0"
"13633","3","65","17","10.0575165863601","0"
"13633","4","56","60","44.4706528090049","0"
"13634","1","63","75","19.2609997508992","0"
"13634","2","23","69","9.22372057764812","0"
"13635","1","48","64","37.3882057838521","0.15"
"13635","2","16","19","11.9224093215865","0.15"
"13636","1","42","42","15.9284512499794","0.05"
"13636","2","26","31","40.4227637181601","0.05"
"13636","3","49","31","23.6127078365439","0.05"
"13637","1","3","59","18.2738262380565","0"
"13638","1","40","2","19.0744637278057","0.1"
"13638","2","28","39","47.7012737915649","0.1"
"13638","3","36","5","7.94013598389377","0.1"
"13638","4","1","9","19.9107978479367","0"
"13638","5","21","28","10.5902067500918","0.1"
"13639","1","69","15","1.98006023243308","0"
"13639","2","71","15","30.3390271632993","0"
"13639","3","11","30","23.9484062235508","0"
"13640","1","37","10","4.70823939883731","0"
"13640","2","54","6","40.9448676291745","0"
"13640","3","62","34","37.3656448208747","0"
"13641","1","21","12","12.8980988743586","0"
"13641","2","14","12","28.9265757601946","0"
"13642","1","33","55","25.8611728251308","0"
"13642","2","59","18","9.28451967373725","0"
"13643","1","44","35","82.4840736088679","0.2"
"13643","2","41","22","11.0906990708082","0.2"
"13643","3","59","8","10.9946757022298","0.2"
"13644","1","14","24","28.1522424016593","0.1"
"13645","1","1","23","20.0060141501031","0"
"13645","2","76","14","395.130682138352","0"
"13645","3","62","39","28.9187363035998","0"
"13646","1","33","48","31.4968551375888","0"
"13646","2","19","17","10.7389509961558","0.05"
"13647","1","17","2","25.0860697665909","0"
"13647","2","33","22","28.5939145464803","0"
"13648","1","19","18","11.6870767018479","0"
"13648","2","57","18","23.3492342636066","0"
"13648","3","53","9","68.9263414868045","0"
"13649","1","68","38","15.0081843893791","0.25"
"13649","2","46","2","15.079879537736","0.25"
"13649","3","38","53","94.6495450225091","0"
"13649","4","77","37","15.8924245524476","0"
"13650","1","61","16","23.7338284449641","0"
"13650","2","47","54","25.0523744696843","0"
"13650","3","2","59","18.9577617331997","0"
"13650","4","74","15","30.1898204622979","0"
"13651","1","60","70","5.63274063556384","0.05"
"13651","2","69","23","2.29482025893342","0.05"
"13652","1","9","24","40.5208321488265","0.1"
"13652","2","13","2","29.6946556205141","0.1"
"13652","3","73","24","1.19308884189566","0.1"
"13652","4","70","10","34.6548120095062","0.1"
"13653","1","77","9","15.0032597252519","0.15"
"13653","2","19","4","11.3989853606652","0.15"
"13653","3","53","13","69.7158951489263","0.15"
"13653","4","26","27","39.7343187736099","0"
"13654","1","26","2","27.6859743477828","0"
"13655","1","31","12","7.70442210055135","0"
"13655","2","59","17","8.93672888646529","0"
"13656","1","38","42","83.8821636423955","0.2"
"13656","2","68","26","12.183349058037","0.2"
"13656","3","35","52","5.40076575655794","0.2"
"13657","1","55","10","40.374083779689","0.25"
"13657","2","76","20","404.894703121337","0.25"
"13658","1","56","6","44.2990479636775","0"
"13658","2","64","8","40.6735816519629","0"
"13659","1","14","36","28.9813636882295","0"
"13660","1","46","24","10.4226773549124","0"
"13661","1","50","38","16.0042001073311","0"
"13661","2","63","33","20.2968718562362","0.25"
"13662","1","17","50","23.4958087408438","0.2"
"13662","2","59","78","8.92298681551124","0.2"
"13662","3","56","34","37.7871813156872","0"
"13662","4","21","56","10.6950753185917","0"
"13663","1","47","32","22.9744694654857","0.25"
"13663","2","40","53","15.2368656329083","0.25"
"13663","3","17","53","21.5954905646304","0.25"
"13664","1","54","40","40.4726839209038","0"
"13664","2","26","10","35.6330429362236","0"
"13665","1","56","31","38.9620126776607","0"
"13666","1","76","18","518.03875844021","0.15"
"13666","2","11","6","31.3711853300023","0"
"13667","1","2","10","21.1495918378486","0"
"13667","2","72","10","13.2910153195458","0"
"13667","3","22","12","3.95565932129338","0"
"13668","1","75","21","7.8961180804196","0.1"
"13668","2","64","27","39.9644750755499","0.1"
"13668","3","56","35","41.5261028853265","0.1"
"13668","4","46","4","14.1316319405838","0"
"13669","1","53","13","49.5569270431366","0"
"13670","1","34","20","7.62444427792956","0.2"
"13670","2","57","15","20.6920078665735","0.2"
"13670","3","19","15","9.70383817191034","0.2"
"13671","1","64","7","38.6906807299961","0"
"13671","2","16","18","11.026070636361","0"
"13671","3","12","17","11.2912266436482","0"
"13671","4","74","34","36.2932284974407","0"
"13672","1","61","93","26.9100473519904","0.15"
"13672","2","16","51","9.58184345018849","0.15"
"13672","3","29","25","133.928039133316","0.15"
"13672","4","2","47","20.9680600176203","0.15"
"13673","1","27","54","40.919422084798","0"
"13674","1","66","74","18.7594419404431","0"
"13674","2","11","37","29.5066376311692","0"
"13674","3","54","99","35.0728375498428","0"
