"OrderID","OrderDate","CustomerID","EmployeeID","ShipperID","Freight"
"13528","2011-07-12 00:00:00","56","7","4","67.6609102954277"
"13529","2011-10-14 00:00:00","63","8","2","52.5860296303965"
"13531","2011-08-13 00:00:00","73","3","4","79.2823791911727"
"13532","2011-09-08 00:00:00","19","3","4","25.2627384755013"
"13533","2011-10-20 00:00:00","87","7","5","60.1715012860917"
"13534","2011-09-15 00:00:00","27","6","3","79.1949470948455"
"13535","2011-10-17 00:00:00","10","1","2","49.6496043369599"
"13536","2012-03-07 00:00:00","39","9","3","51.4215509093456"
"13537","2011-10-16 00:00:00","79","8","3","22.9579302173275"
"13538","2011-08-22 00:00:00","23","6","2","32.2146164721089"
"13539","2011-09-26 00:00:00","42","1","2","28.2590197386472"
"13540","2011-07-28 00:00:00","89","9","5","29.0016962858119"
"13541","2011-10-10 00:00:00","82","1","2","68.7539528979957"
"13542","2011-10-25 00:00:00","37","9","1","54.9233223335131"
"13543","2011-12-04 00:00:00","76","5","5","37.1393002565608"
"13544","2011-10-25 00:00:00","17","8","3","43.8128587651075"
"13545","2011-09-28 00:00:00","30","4","2","71.6123560728974"
"13546","2011-10-30 00:00:00","23","6","5","33.7974692603736"
"13547","2011-11-19 00:00:00","47","3","3","23.1016713951404"
"13548","2011-08-02 00:00:00","32","1","5","48.1984271733448"
"13549","2011-07-12 00:00:00","80","1","2","62.9977180583419"
"13550","2011-07-20 00:00:00","59","5","1","32.2846222619383"
"13551","2011-07-17 00:00:00","19","9","3","41.0877853425888"
"13552","2011-09-20 00:00:00","91","8","2","57.0865310249371"
"13553","2011-09-15 00:00:00","10","1","1","38.212079154674"
"13554","2011-12-04 00:00:00","23","6","5","51.8765869604774"
"13556","2011-08-03 00:00:00","10","1","5","38.1543984559201"
"13557","2011-09-20 00:00:00","31","9","1","21.2027101434783"
"13558","2012-03-03 00:00:00","23","6","4","71.1243573198881"
"13559","2011-08-17 00:00:00","1","8","2","80.721425161987"
"13560","2011-11-01 00:00:00","34","3","2","50.8617661052828"
"13561","2011-07-08 00:00:00","59","4","1","62.638442341194"
"13562","2011-10-05 00:00:00","12","9","3","70.4378813248778"
"13563","2011-09-19 00:00:00","35","9","1","59.0326503577658"
"13564","2011-06-02 00:00:00","19","3","5","78.7980709610349"
"13565","2011-08-19 00:00:00","53","2","3","62.0927488180127"
"13566","2011-08-11 00:00:00","6","7","1","61.2354727694276"
"13567","2011-11-29 00:00:00","19","9","5","80.6411099989536"
"13568","2011-08-14 00:00:00","27","6","4","79.9380484451708"
"13569","2011-10-16 00:00:00","32","1","2","23.6152079704685"
"13570","2012-01-05 00:00:00","59","5","2","69.5438900316766"
"13571","2011-09-29 00:00:00","37","3","3","82.4034261667388"
"13572","2011-10-15 00:00:00","1","7","5","47.3837764799816"
"13574","2011-09-02 00:00:00","89","9","4","59.319145395416"
"13575","2011-10-13 00:00:00","17","8","5","35.6535409864909"
"13576","2011-08-23 00:00:00","62","3","2","46.4009928769423"
"13577","2011-12-03 00:00:00","80","1","5","35.7431579642418"
"13578","2011-08-17 00:00:00","44","8","3","40.1811700381433"
"13579","2011-12-22 00:00:00","46","9","1","27.449659862043"
"13580","2011-09-24 00:00:00","32","1","1","63.0877714458516"
"13581","2011-09-28 00:00:00","58","8","3","26.3432117040057"
"13582","2011-07-12 00:00:00","73","3","5","67.2473592518711"
"13584","2011-07-16 00:00:00","9","5","4","59.1506019258151"
"13586","2011-04-23 00:00:00","22","4","3","51.9435194478776"
"13587","2011-08-07 00:00:00","55","1","2","49.3445954439646"
"13588","2011-10-28 00:00:00","77","1","5","27.6101241961849"
"13589","2012-02-19 00:00:00","78","1","4","12.3554499113238"
"13590","2011-11-09 00:00:00","22","4","1","25.869498853168"
"13591","2011-01-29 00:00:00","14","6","1","40.6659425499532"
"13592","2010-03-28 00:00:00","7","5","4","26.7653186319594"
"13593","2011-01-29 00:00:00","63","7","2","58.9095997763105"
"13594","2008-01-04 00:00:00","44","8","5","39.9389873221777"
"13595","2010-05-06 00:00:00","17","8","3","37.606578635248"
"13596","2007-12-22 00:00:00","19","2","5","36.3634402277911"
"13597","2008-02-03 00:00:00","3","2","4","32.4722638883072"
"13598","2008-01-03 00:00:00","29","4","5","25.464406266861"
"13599","2010-04-14 00:00:00","79","7","3","58.029257230391"
"13600","2008-02-09 00:00:00","73","3","4","68.8386709606635"
"13601","2008-01-21 00:00:00","75","1","4","61.6991016789331"
"13602","2008-05-29 00:00:00","32","1","4","27.1907211612032"
"13603","2008-01-20 00:00:00","41","4","3","68.3838607930838"
"13604","2010-09-07 00:00:00","62","2","3","27.3168720547826"
"13605","2011-02-04 00:00:00","37","9","3","23.6957015981392"
"13606","2007-08-10 00:00:00","91","8","4","46.138762980459"
"13607","2008-01-31 00:00:00","23","6","4","70.0268338538276"
"13608","2009-08-08 00:00:00","51","1","3","79.3965440337076"
"13609","2008-01-26 00:00:00","32","1","2","52.834216702237"
"13610","2010-02-05 00:00:00","24","7","3","57.2146816804071"
"13611","2008-03-05 00:00:00","61","2","3","64.2575824046997"
"13612","2011-02-14 00:00:00","37","9","1","74.5492408895309"
"13613","2008-03-10 00:00:00","46","2","5","48.3465667104819"
"13614","2008-02-17 00:00:00","19","3","2","65.1279204139038"
"13615","2010-06-10 00:00:00","82","1","2","60.3816019871296"
"13616","2008-01-29 00:00:00","5","2","5","61.8499659468336"
"13617","2010-07-20 00:00:00","75","1","4","57.3721061328036"
"13618","2010-05-22 00:00:00","21","2","3","62.9194245631652"
"13619","2010-02-26 00:00:00","73","9","3","36.892397875395"
"13620","2008-10-13 00:00:00","37","3","4","43.6164181010485"
"13621","2009-03-10 00:00:00","19","9","1","54.5977038963416"
"13622","2008-08-04 00:00:00","32","1","5","23.6895325963651"
"13623","2009-02-18 00:00:00","17","8","1","39.0057102900545"
"13624","2009-02-18 00:00:00","59","4","3","73.3389019853518"
"13625","2008-08-29 00:00:00","73","9","1","65.9893067935615"
"13626","2009-03-16 00:00:00","36","1","3","32.7244044020962"
"13627","2009-03-02 00:00:00","35","3","4","52.2013480012141"
"13628","2010-10-09 00:00:00","25","7","4","49.8028678738166"
"13629","2010-11-17 00:00:00","60","5","2","32.5275716272831"
"13630","2008-12-04 00:00:00","71","3","5","30.1203028994196"
"13631","2009-04-28 00:00:00","79","7","3","44.0351408912122"
"13632","2008-07-04 00:00:00","19","9","2","45.3107758271478"
"13633","2009-01-12 00:00:00","82","1","1","34.7940192661658"
"13634","2008-06-18 00:00:00","20","4","1","44.1126439703104"
"13635","2008-12-20 00:00:00","20","4","5","25.3574553259243"
"13636","2008-06-19 00:00:00","49","6","2","70.9409377060122"
"13637","2008-02-10 00:00:00","47","2","4","79.4245301422333"
"13638","2009-05-17 00:00:00","62","2","2","69.1245603787047"
"13639","2008-03-07 00:00:00","56","8","3","50.6131802466634"
"13640","2009-02-28 00:00:00","23","6","4","66.2631240410573"
"13641","2008-06-11 00:00:00","54","3","4","55.1907710815973"
"13642","2008-03-05 00:00:00","10","1","4","25.144880770876"
"13643","2011-01-17 00:00:00","10","1","5","59.3658472839425"
"13644","2008-07-30 00:00:00","87","8","5","39.3918471792488"
"13645","2009-02-06 00:00:00","41","5","5","59.5397786719741"
"13646","2008-04-04 00:00:00","21","3","2","78.476627765481"
"13647","2008-02-17 00:00:00","37","3","2","26.2362396232898"
"13648","2009-03-05 00:00:00","32","1","2","23.5841482899786"
"13649","2010-02-15 00:00:00","73","9","5","30.4740006518606"
"13650","2009-04-10 00:00:00","63","7","2","63.8614441361273"
"13651","2009-04-10 00:00:00","44","7","5","62.6086548136861"
"13652","2010-03-28 00:00:00","37","9","3","73.8973190924575"
"13653","2008-06-13 00:00:00","61","2","4","32.9215199213824"
"13654","2008-03-19 00:00:00","27","6","5","65.9042406875009"
"13655","2008-08-02 00:00:00","31","2","5","53.8727575887048"
"13656","2009-09-11 00:00:00","51","1","2","74.7220547716246"
"13657","2009-01-31 00:00:00","41","4","4","21.9368554264986"
"13658","2010-03-22 00:00:00","29","5","3","25.6111843512451"
"13659","2008-08-29 00:00:00","59","4","2","46.0496700889558"
"13660","2010-04-23 00:00:00","66","6","2","63.5880667843037"
"13661","2008-06-21 00:00:00","37","9","5","46.9102398356891"
"13662","2009-04-29 00:00:00","44","7","4","75.004134082134"
"13663","2008-05-23 00:00:00","32","1","2","59.7086343057515"
"13664","2008-03-21 00:00:00","23","6","3","70.5224569476121"
"13665","2008-05-06 00:00:00","60","4","1","61.4730084996978"
"13666","2008-12-26 00:00:00","23","6","1","82.4291961241078"
"13667","2008-04-13 00:00:00","16","2","1","31.4125457509705"
"13668","2009-05-20 00:00:00","7","5","5","75.7359484319444"
"13669","2009-05-12 00:00:00","79","7","1","57.8184184979819"
"13670","2009-11-13 00:00:00","79","7","3","64.2935094753984"
"13671","2008-07-30 00:00:00","51","1","5","58.3604832298397"
"13672","2008-05-12 00:00:00","37","3","2","77.3127301557108"
"13673","2008-04-16 00:00:00","32","1","5","78.4704640064356"
"13674","2008-05-08 00:00:00","37","3","2","25.6271357036635"
"13675","2008-05-24 00:00:00","73","9","2","68.6769174444125"
"13676","2008-06-22 00:00:00","5","9","5","57.623175205975"
"13677","2009-03-18 00:00:00","5","9","2","31.4693140230154"
"13678","2008-05-07 00:00:00","82","1","3","44.1265977543142"
"13679","2008-12-10 00:00:00","32","1","5","41.521513896694"
"13680","2008-04-24 00:00:00","79","8","3","70.9459041524175"
"13681","2008-04-13 00:00:00","7","4","1","48.4916818518226"
"13682","2008-11-28 00:00:00","84","5","4","40.9392460434085"
"13683","2009-02-01 00:00:00","63","7","4","50.1626274534358"
"13684","2008-05-28 00:00:00","71","9","2","30.2086145079775"
"13685","2008-06-18 00:00:00","79","8","1","82.4667423967717"
"13686","2008-06-05 00:00:00","23","6","4","79.0378482176083"
"13687","2008-05-26 00:00:00","80","1","5","65.7115222880035"
"13688","2008-07-07 00:00:00","39","3","5","31.4417165771376"
"13689","2008-05-22 00:00:00","39","9","3","34.3916518097144"
"13690","2010-05-26 00:00:00","37","9","4","64.5741377188434"
"13691","2009-06-27 00:00:00","84","5","4","25.1775668463945"
"13692","2008-06-18 00:00:00","19","2","2","68.3201895130372"
"13693","2009-02-15 00:00:00","46","9","1","27.502753996073"
"13694","2008-06-07 00:00:00","16","3","4","63.4939807383418"
"13695","2011-02-18 00:00:00","1","8","5","38.6300817289912"
"13696","2009-08-10 00:00:00","44","7","1","30.556413741941"
"13697","2008-08-05 00:00:00","19","3","4","60.6091469868451"
"13698","2008-05-24 00:00:00","15","2","1","84.6573844736678"
"13699","2008-04-15 00:00:00","49","6","5","32.381624202157"
"13700","2008-09-01 00:00:00","39","9","5","55.0455602963712"
"13701","2008-04-26 00:00:00","89","3","1","56.373329219838"
"13702","2008-04-07 00:00:00","37","3","1","75.6024728307011"
"13703","2008-04-12 00:00:00","11","2","5","26.8485132863042"
"13704","2008-05-19 00:00:00","23","6","1","55.9749853917165"
"13705","2008-04-10 00:00:00","38","3","2","35.7028711172555"
"13706","2009-07-11 00:00:00","58","8","4","30.082025335433"
"13707","2009-02-05 00:00:00","19","3","4","37.332279942482"
"13708","2008-04-25 00:00:00","35","3","5","56.9983920389799"
"13709","2010-07-05 00:00:00","60","5","2","46.2902822885767"
"13710","2008-12-25 00:00:00","84","4","5","27.6899521932313"
"13711","2008-04-22 00:00:00","63","8","1","31.1181501723641"
"13712","2008-05-01 00:00:00","23","6","1","28.1192813141963"
"13713","2008-10-05 00:00:00","67","2","1","46.1882655968371"
"13714","2008-05-03 00:00:00","23","6","1","44.3278254098714"
"13715","2009-07-02 00:00:00","89","2","4","36.9852202214107"
"13716","2010-06-04 00:00:00","59","5","3","33.107047122987"
"13717","2009-01-22 00:00:00","47","9","1","44.4824513636366"
"13718","2009-02-13 00:00:00","35","9","4","70.7052407168106"
"13719","2008-04-29 00:00:00","62","2","4","53.6142517402901"
"13720","2008-05-10 00:00:00","25","8","1","41.3296929787898"
"13721","2009-06-27 00:00:00","59","5","5","62.8050406985963"
"13722","2010-04-29 00:00:00","35","9","1","51.8222112144718"
"13723","2008-05-24 00:00:00","28","4","5","50.9952049939923"
"13724","2008-05-18 00:00:00","44","8","2","31.7536009490524"
"13725","2008-06-07 00:00:00","82","1","1","22.5843413590736"
"13726","2008-05-04 00:00:00","15","9","4","25.4717161674478"
"13727","2009-02-08 00:00:00","42","1","4","49.0259379277322"
"13728","2009-06-26 00:00:00","81","2","4","66.5663901433697"
"13729","2009-06-29 00:00:00","44","8","3","52.8449848585138"
"13730","2008-07-03 00:00:00","35","3","1","47.0949747885121"
"13731","2008-08-19 00:00:00","46","9","4","37.6974243544176"
"13732","2009-08-22 00:00:00","41","5","4","51.1985806817399"
"13733","2010-01-11 00:00:00","6","7","4","25.0289631546568"
"13734","2008-07-28 00:00:00","58","8","4","79.3708654418838"
"13735","2008-08-01 00:00:00","37","3","4","28.1956456593849"
"13736","2008-07-21 00:00:00","89","9","5","39.0410933379485"
"13737","2008-08-27 00:00:00","51","1","1","35.8207128377824"
"13738","2008-07-31 00:00:00","39","9","4","67.1927611680401"
"13739","2011-01-18 00:00:00","3","3","5","35.8395405431833"
"13740","2008-07-23 00:00:00","56","8","3","57.0341167816539"
"13741","2009-08-07 00:00:00","6","7","5","54.5805826098962"
"13742","2009-08-30 00:00:00","1","7","5","51.8300791214603"
"13743","2008-09-20 00:00:00","82","1","4","31.2065795461401"
"13744","2010-01-20 00:00:00","21","2","1","25.5391895222712"
"13745","2010-08-24 00:00:00","32","1","1","48.2758282862444"
"13746","2008-09-12 00:00:00","82","1","1","38.3978712991941"
"13747","2008-07-10 00:00:00","63","8","4","69.2690495448718"
"13748","2008-10-07 00:00:00","37","9","2","81.4332873692227"
"13749","2008-12-17 00:00:00","37","9","5","38.804799557288"
"13750","2008-09-20 00:00:00","80","1","4","28.9880861268044"
"13751","2009-02-02 00:00:00","37","9","2","45.3852340476729"
"13752","2009-10-16 00:00:00","37","3","3","31.1175425170265"
"13753","2008-06-24 00:00:00","12","2","3","53.9906185371332"
"13754","2008-06-29 00:00:00","44","8","2","38.8425681459164"
"13755","2009-08-05 00:00:00","19","3","4","67.5451994333884"
"13756","2008-04-19 00:00:00","5","3","3","54.3126266654475"
"13757","2008-10-18 00:00:00","59","4","1","73.327267053284"
"13758","2008-09-06 00:00:00","1","8","5","77.2625231294804"
"13759","2010-10-27 00:00:00","63","8","1","52.0421137908875"
"13760","2008-06-03 00:00:00","32","1","2","26.970030638149"
"13761","2011-02-27 00:00:00","50","5","5","43.3020190623757"
"13762","2009-01-02 00:00:00","59","4","2","40.9238135235923"
"13763","2010-10-26 00:00:00","54","3","3","21.8104236427158"
"13764","2010-09-29 00:00:00","19","9","3","73.7543838036157"
"13765","2008-09-10 00:00:00","24","7","1","35.834016743863"
"13766","2009-02-03 00:00:00","44","7","5","58.4890094537474"
"13767","2008-12-17 00:00:00","3","9","3","46.9763224087491"
"13768","2010-07-31 00:00:00","44","7","3","57.589835826638"
"13769","2008-06-17 00:00:00","68","6","2","35.3816623322756"
"13770","2010-09-20 00:00:00","17","7","4","30.7783163851754"
"13771","2008-11-02 00:00:00","63","8","4","55.0593561599156"
"13772","2008-05-31 00:00:00","63","8","4","78.2196650336028"
"13773","2008-10-30 00:00:00","34","9","4","69.6385334229009"
"13774","2008-11-23 00:00:00","39","3","4","30.2438003402723"
"13775","2008-06-23 00:00:00","46","3","5","22.5332122286318"
"13776","2008-12-14 00:00:00","48","1","3","67.6340282748137"
"13777","2008-11-05 00:00:00","43","1","3","34.5608068585264"
"13778","2008-06-18 00:00:00","84","4","3","37.492389071463"
"13779","2009-08-19 00:00:00","17","7","3","77.5102118423937"
"13780","2010-09-17 00:00:00","79","7","5","20.2579690313656"
"13781","2010-07-08 00:00:00","63","8","1","58.9666605440887"
"13782","2010-01-15 00:00:00","30","4","1","72.7372386933158"
"13783","2008-07-07 00:00:00","28","4","4","49.1816121313363"
"13784","2009-01-01 00:00:00","35","3","5","50.5492393511713"
"13785","2008-05-26 00:00:00","19","9","1","77.84292588522"
"13786","2010-08-03 00:00:00","56","7","5","29.5577238931858"
"13787","2008-07-25 00:00:00","23","6","2","48.1108006827373"
"13788","2008-06-29 00:00:00","73","3","2","73.9170441823891"
"13789","2011-01-03 00:00:00","44","7","2","73.6101345525031"
"13790","2008-12-17 00:00:00","23","6","3","80.0310150503041"
"13791","2008-03-24 00:00:00","7","4","3","35.4464051086329"
"13792","2008-11-16 00:00:00","25","8","2","72.019953458596"
"13793","2009-01-16 00:00:00","79","8","4","59.0385057875519"
"13794","2008-12-08 00:00:00","32","1","3","42.4763061154897"
"13795","2008-12-11 00:00:00","19","9","5","28.8184323131325"
"13796","2008-02-18 00:00:00","42","1","1","38.506038698297"
"13797","2008-12-28 00:00:00","51","1","4","80.2825797496555"
"13798","2009-02-04 00:00:00","7","4","3","48.085516703432"
"13799","2008-08-18 00:00:00","37","9","1","39.3147222823973"
"13800","2009-01-06 00:00:00","29","4","5","71.3526471928429"
"13801","2009-03-19 00:00:00","44","8","5","32.6879235393088"
"13802","2009-08-21 00:00:00","51","1","4","68.1676007100666"
"13803","2009-08-28 00:00:00","20","4","2","75.8496409276972"
"13804","2009-08-25 00:00:00","5","3","5","38.4199097566306"
"13805","2009-07-18 00:00:00","3","9","2","50.8300033454131"
"13806","2010-02-22 00:00:00","82","1","5","76.9579291522186"
"13807","2009-12-11 00:00:00","44","7","3","75.3104454928399"
"13808","2009-08-10 00:00:00","80","1","3","34.1846672785326"
"13809","2009-08-06 00:00:00","82","1","4","35.1090272062244"
"13810","2009-12-30 00:00:00","11","3","3","66.2324999065823"
"13811","2009-09-12 00:00:00","45","1","3","69.2473885710364"
"13812","2009-08-20 00:00:00","56","7","1","68.7959917592965"
"13813","2009-07-30 00:00:00","21","3","5","45.2230333611043"
"13814","2009-11-06 00:00:00","73","3","4","34.2114979710313"
"13815","2009-09-07 00:00:00","87","7","3","61.1161560691345"
"13816","2010-07-30 00:00:00","4","2","4","43.8351986058123"
"13817","2009-09-02 00:00:00","79","7","1","28.7630261738627"
"13818","2010-09-28 00:00:00","34","2","5","82.2348067098733"
"13819","2010-01-07 00:00:00","1","7","1","46.8794151124725"
"13820","2010-06-30 00:00:00","76","5","2","23.8219952156227"
"13821","2010-09-12 00:00:00","34","3","1","64.7291575650081"
"13822","2009-03-05 00:00:00","19","2","4","51.1746952201153"
"13823","2010-08-21 00:00:00","68","6","1","46.3442045441784"
"13824","2009-08-13 00:00:00","19","3","2","21.4384018161729"
"13825","2009-09-11 00:00:00","35","9","3","33.3445991965035"
"13826","2010-09-05 00:00:00","17","7","2","68.2551998811524"
"13827","2008-09-06 00:00:00","13","3","2","27.1911726291256"
"13828","2010-02-20 00:00:00","56","8","2","60.2336075869851"
"13829","2010-09-18 00:00:00","61","2","3","60.6568381911952"
"13830","2007-06-16 00:00:00","65","2","5","30.8819413785766"
"13831","2010-09-03 00:00:00","63","7","5","29.0289189503015"
"13832","2009-09-16 00:00:00","17","7","1","49.6682795926968"
"13833","2009-09-04 00:00:00","7","5","3","26.342452770065"
"13834","2010-10-16 00:00:00","87","8","4","33.8795010905783"
"13835","2010-04-02 00:00:00","25","8","5","47.2751389368299"
"13836","2007-10-01 00:00:00","33","3","5","72.0676900418137"
"13837","2008-07-21 00:00:00","89","3","3","53.6881026074757"
"13838","2010-10-08 00:00:00","87","7","1","21.9181018397744"
"13839","2008-02-21 00:00:00","37","2","3","63.7351853156148"
"13840","2008-07-18 00:00:00","65","3","2","40.1621406263086"
"13841","2009-10-30 00:00:00","63","7","5","84.2539219208564"
"13842","2010-09-03 00:00:00","85","5","1","33.8357401027547"
"13843","2009-10-23 00:00:00","73","9","3","27.8041777628084"
"13844","2007-11-18 00:00:00","80","1","5","23.542478208791"
"13845","2010-10-28 00:00:00","1","7","3","77.9846459678976"
"13846","2007-11-02 00:00:00","5","2","4","49.0475979600079"
"13847","2009-09-16 00:00:00","44","7","4","48.5648850737669"
"13848","2008-02-17 00:00:00","5","3","5","41.0810218825704"
"13849","2009-09-20 00:00:00","69","4","3","21.5075679286435"
"13850","2009-11-06 00:00:00","69","5","3","21.8212083243115"
"13851","2010-09-21 00:00:00","46","2","2","70.8278123755137"
"13852","2009-10-01 00:00:00","44","7","4","61.0542601708418"
"13853","2008-09-28 00:00:00","63","8","3","72.5989453853359"
"13854","2007-08-21 00:00:00","63","8","1","42.4341990315422"
"13855","2007-08-29 00:00:00","67","2","4","77.582603922472"
"13856","2009-10-28 00:00:00","66","6","2","79.3563203827174"
"13857","2009-09-20 00:00:00","1","8","5","24.4062769929471"
"13858","2010-10-16 00:00:00","1","7","1","53.1153500998247"
"13859","2007-11-01 00:00:00","61","2","2","22.8913589247608"
"13860","2009-10-13 00:00:00","81","2","3","83.117854156575"
"13861","2010-08-30 00:00:00","80","1","3","72.2811797183651"
"13862","2010-06-06 00:00:00","19","2","2","36.2179716658769"
"13863","2010-10-04 00:00:00","79","7","1","72.61489486471"
"13864","2007-08-09 00:00:00","46","2","4","21.20167465605"
"13865","2010-07-06 00:00:00","7","4","2","50.9728589332792"
"13866","2007-11-27 00:00:00","37","2","2","76.0310342609128"
"13867","2009-11-27 00:00:00","67","3","1","78.3243036353228"
"13868","2007-10-20 00:00:00","49","6","5","68.2741538774838"
"13869","2009-10-17 00:00:00","37","9","1","20.2775975402348"
"13870","2008-06-16 00:00:00","32","1","2","44.0521478882266"
"13871","2010-05-20 00:00:00","30","5","2","67.9672593214943"
"13872","2009-06-17 00:00:00","80","1","2","71.9764160027061"
"13873","2010-11-24 00:00:00","80","1","2","69.9580000954727"
"13874","2011-02-16 00:00:00","69","5","3","73.9976898665407"
"13875","2008-11-25 00:00:00","48","1","4","57.9995937682126"
"13876","2009-12-06 00:00:00","2","2","4","49.0696776932233"
"13877","2009-05-31 00:00:00","37","3","2","66.293809742186"
"13878","2008-05-24 00:00:00","32","1","2","34.5282894404133"
"13879","2010-10-18 00:00:00","18","6","5","24.2474173827091"
"13880","2009-06-03 00:00:00","37","3","1","79.8807828390121"
"13881","2009-11-21 00:00:00","63","7","5","65.3251249661046"
"13882","2009-06-07 00:00:00","73","3","1","51.2180004036557"
"13883","2009-07-11 00:00:00","38","9","4","28.96837462955"
"13884","2008-10-27 00:00:00","23","6","1","40.6296602522998"
"13885","2008-07-21 00:00:00","48","1","5","23.714267411331"
"13886","2010-12-04 00:00:00","73","9","1","62.5502914883553"
"13887","2009-04-03 00:00:00","80","1","3","54.7008185036572"
"13888","2009-12-23 00:00:00","87","8","3","42.0351534629242"
"13889","2010-07-19 00:00:00","38","3","1","41.5614537100768"
"13890","2010-10-29 00:00:00","58","7","1","26.7676897794415"
"13891","2008-01-12 00:00:00","39","3","4","71.8486357693799"
"13892","2009-07-02 00:00:00","19","2","5","39.6314691374064"
"13893","2008-06-21 00:00:00","39","3","5","43.7606246817779"
"13894","2009-12-30 00:00:00","8","5","2","63.5002412595705"
"13895","2008-01-07 00:00:00","19","3","1","62.1921965889039"
"13896","2009-08-31 00:00:00","28","5","1","19.78537790015"
"13897","2008-02-27 00:00:00","75","1","3","68.638588037985"
"13898","2010-01-27 00:00:00","46","3","4","28.2689872591281"
"13899","2009-12-28 00:00:00","9","5","3","70.6311818280455"
"13900","2011-01-01 00:00:00","51","1","3","23.7111301016632"
"13901","2010-07-07 00:00:00","87","7","2","54.8705294190147"
"13902","2009-08-17 00:00:00","84","5","2","41.821261766244"
"13903","2009-07-05 00:00:00","37","9","3","51.4015550208116"
"13904","2010-01-14 00:00:00","60","4","1","31.4679037709794"
"13905","2007-07-05 00:00:00","25","8","2","76.7165966525326"
"13906","2007-12-23 00:00:00","1","8","5","51.9563863558624"
"13907","2007-11-24 00:00:00","51","1","4","54.1864153886832"
"13908","2009-07-23 00:00:00","32","1","3","61.1878289186981"
"13909","2010-12-04 00:00:00","73","3","4","29.0982240817009"
"13910","2011-01-04 00:00:00","25","7","4","82.8623915542535"
"13911","2008-04-01 00:00:00","44","8","1","61.324115092055"
"13912","2007-12-21 00:00:00","89","2","4","24.3705072663468"
"13913","2011-02-05 00:00:00","63","7","1","66.0562045300381"
"13914","2010-01-26 00:00:00","37","9","1","21.7509561818195"
"13915","2008-01-20 00:00:00","21","2","5","26.1470687112716"
"13916","2010-06-24 00:00:00","86","7","2","34.8893876343233"
"13917","2010-01-17 00:00:00","1","7","5","74.696317848217"
"13918","2008-01-17 00:00:00","37","3","1","64.3760254631639"
"13919","2007-12-21 00:00:00","42","1","1","70.3272573275336"
"13920","2011-02-19 00:00:00","28","5","5","57.44839411388"
"13921","2011-01-18 00:00:00","59","5","4","32.6458948158081"
"13922","2010-06-29 00:00:00","58","7","3","22.9670692705243"
"13923","2010-05-11 00:00:00","37","3","1","74.3422234352457"
"13924","2009-02-27 00:00:00","86","7","1","46.4881149160435"
"13925","2007-08-23 00:00:00","46","2","5","62.8172333862905"
"13926","2010-05-20 00:00:00","82","1","1","63.1030537264227"
"13927","2009-07-29 00:00:00","72","9","5","60.3629064411027"
"13928","2009-08-05 00:00:00","7","5","4","79.3541053493676"
"13929","2010-02-12 00:00:00","1","7","4","81.3758823208119"
"13930","2010-02-05 00:00:00","82","1","1","60.0134842648501"
"13931","2009-08-08 00:00:00","61","3","3","33.284344040519"
"13932","2009-09-17 00:00:00","63","7","3","26.0276659036592"
"13933","2009-09-16 00:00:00","32","1","1","70.6118143027125"
"13934","2009-08-28 00:00:00","51","1","2","69.8829638227401"
"13935","2009-11-02 00:00:00","127","3","1","50.3757731919901"
"13936","2010-01-09 00:00:00","44","8","4","61.8607091746933"
"13937","2010-01-27 00:00:00","44","7","4","40.5635426474172"
"13938","2010-01-26 00:00:00","80","1","3","75.3509525403343"
"13939","2009-09-15 00:00:00","79","7","4","44.1271120454344"
"13940","2009-10-01 00:00:00","89","3","3","59.9636411247809"
"13941","2009-02-25 00:00:00","59","4","3","37.5857899417363"
"13942","2009-08-19 00:00:00","32","1","1","35.342706507324"
"13943","2009-09-28 00:00:00","11","9","2","70.7522401255893"
"13944","2010-03-04 00:00:00","59","4","4","34.6949144830079"
"13945","2009-09-29 00:00:00","35","3","4","41.4960793172373"
"13946","2009-09-13 00:00:00","82","1","4","47.2849081762181"
"13947","2009-08-11 00:00:00","17","8","2","26.7031459238382"
"13948","2010-01-17 00:00:00","23","6","5","68.7682973517657"
"13949","2009-09-15 00:00:00","51","1","2","57.4651352603725"
"13950","2010-01-26 00:00:00","81","2","5","75.5172451572989"
"13951","2009-07-31 00:00:00","32","1","3","27.8923324027493"
"13952","2009-10-06 00:00:00","79","8","3","69.4250856849412"
"13953","2009-07-23 00:00:00","18","6","5","51.8767481750136"
"13954","2009-09-28 00:00:00","41","4","1","61.3227644410308"
"13955","2009-09-21 00:00:00","91","8","2","36.0996169215437"
"13956","2009-04-22 00:00:00","19","3","3","70.7795014749947"
"13957","2009-10-12 00:00:00","35","9","1","66.0425926180394"
"13958","2009-09-17 00:00:00","19","3","4","63.0027051124896"
"13959","2010-02-12 00:00:00","79","8","4","72.5219786652587"
"13960","2009-09-14 00:00:00","32","1","5","60.2344435514272"
"13961","2009-10-01 00:00:00","32","1","2","41.681897122966"
"13962","2009-11-05 00:00:00","51","1","1","35.7669326550727"
"13963","2009-09-12 00:00:00","51","1","5","77.5743993488954"
"13964","2009-04-08 00:00:00","42","1","5","78.470732433683"
"13965","2009-10-18 00:00:00","1","8","1","57.7518039300198"
"13966","2009-10-03 00:00:00","80","1","3","46.3271438883461"
"13967","2009-09-16 00:00:00","25","7","4","23.5109129892764"
"13968","2010-02-05 00:00:00","19","3","5","59.2380317166727"
"13969","2010-02-08 00:00:00","2","3","5","23.0611744090479"
"13970","2009-10-29 00:00:00","5","9","1","23.8425388633483"
